date,hour,Average Wait Time,Max WaitTime
7/7/2020,1400 - 1500,17,31
7/7/2020,1500 - 1600,15,28
7/7/2020,1600 - 1700,14,26
7/7/2020,1700 - 1800,8,14
7/7/2020,2000 - 2100,6,9
7/7/2020,2200 - 2300,3,9
7/8/2020,0600 - 0700,6,14
7/8/2020,0700 - 0800,18,61
7/8/2020,0900 - 1000,7,24
7/8/2020,1100 - 1200,10,23
7/8/2020,1400 - 1500,11,18
7/8/2020,1500 - 1600,4,12
7/8/2020,1600 - 1700,14,28
7/8/2020,1700 - 1800,10,20
7/8/2020,1900 - 2000,24,46
7/9/2020,0600 - 0700,9,18
7/9/2020,0700 - 0800,34,76
7/9/2020,0800 - 0900,10,27
7/9/2020,1000 - 1100,7,12
7/9/2020,1400 - 1500,8,20
7/9/2020,1600 - 1700,16,49
7/9/2020,1700 - 1800,13,21
7/9/2020,2000 - 2100,11,30
7/9/2020,2100 - 2200,47,98
7/10/2020,0600 - 0700,8,32
7/10/2020,0700 - 0800,36,68
7/10/2020,0900 - 1000,5,11
7/10/2020,1400 - 1500,9,15
7/10/2020,1500 - 1600,15,31
7/10/2020,1700 - 1800,11,23
7/10/2020,2200 - 2300,8,17
7/11/2020,0500 - 0600,31,47
7/11/2020,0600 - 0700,6,14
7/11/2020,0700 - 0800,40,83
7/11/2020,0900 - 1000,12,29
7/11/2020,1000 - 1100,19,38
7/11/2020,1200 - 1300,12,45
7/11/2020,1500 - 1600,16,38
7/11/2020,1600 - 1700,12,32
7/11/2020,1700 - 1800,15,28
7/11/2020,1900 - 2000,20,47
7/12/2020,0600 - 0700,19,79
7/12/2020,0800 - 0900,5,15
7/12/2020,1300 - 1400,10,15
7/12/2020,1400 - 1500,2,3
7/12/2020,1500 - 1600,14,40
7/12/2020,1600 - 1700,9,22
7/12/2020,2100 - 2200,40,91
7/12/2020,2200 - 2300,6,18
7/13/2020,0600 - 0700,21,86
7/13/2020,0800 - 0900,9,18
7/13/2020,1000 - 1100,5,7
7/13/2020,1400 - 1500,8,17
7/13/2020,1500 - 1600,19,38
7/13/2020,1600 - 1700,5,14
7/13/2020,1700 - 1800,14,20
7/14/2020,0500 - 0600,11,18
7/14/2020,0600 - 0700,9,18
7/14/2020,0800 - 0900,5,12
7/14/2020,1400 - 1500,17,36
7/14/2020,1500 - 1600,9,21
7/14/2020,1600 - 1700,11,19
7/14/2020,1700 - 1800,11,19
7/14/2020,1900 - 2000,7,15
7/14/2020,2100 - 2200,7,18
7/15/2020,0500 - 0600,8,21
7/15/2020,0600 - 0700,39,75
7/15/2020,0700 - 0800,6,20
7/15/2020,0800 - 0900,5,12
7/15/2020,1100 - 1200,10,14
7/15/2020,1400 - 1500,7,24
7/15/2020,1600 - 1700,14,39
7/15/2020,1700 - 1800,13,25
7/15/2020,1900 - 2000,25,49
7/16/2020,0600 - 0700,58,172
7/16/2020,0800 - 0900,5,19
7/16/2020,1000 - 1100,8,23
7/16/2020,1400 - 1500,8,15
7/16/2020,1500 - 1600,10,26
7/16/2020,1600 - 1700,17,31
7/16/2020,1700 - 1800,2,10
7/16/2020,1900 - 2000,3,10
7/16/2020,2000 - 2100,53,105
7/17/2020,0600 - 0700,24,85
7/17/2020,0700 - 0800,6,13
7/17/2020,0800 - 0900,9,14
7/17/2020,1400 - 1500,6,14
7/17/2020,1500 - 1600,17,35
7/17/2020,1600 - 1700,21,54
7/17/2020,1700 - 1800,10,13
7/17/2020,2200 - 2300,5,11
7/18/2020,0600 - 0700,5,16
7/18/2020,0700 - 0800,6,22
7/18/2020,0900 - 1000,8,47
7/18/2020,1000 - 1100,8,29
7/18/2020,1100 - 1200,3,13
7/18/2020,1500 - 1600,7,15
7/18/2020,1600 - 1700,12,35
7/18/2020,1700 - 1800,8,16
7/18/2020,1900 - 2000,21,49
7/19/2020,0500 - 0600,5,14
7/19/2020,0600 - 0700,3,13
7/19/2020,0800 - 0900,22,64
7/19/2020,1400 - 1500,10,22
7/19/2020,1500 - 1600,4,16
7/19/2020,1600 - 1700,19,61
7/19/2020,1700 - 1800,7,14
7/19/2020,2100 - 2200,52,99
7/19/2020,2300 - 0000,4,19
7/20/2020,0500 - 0600,28,80
7/20/2020,0600 - 0700,9,31
7/20/2020,0800 - 0900,7,17
7/20/2020,1000 - 1100,7,13
7/20/2020,1400 - 1500,3,5
7/20/2020,1500 - 1600,12,26
7/20/2020,1600 - 1700,7,12
7/20/2020,1700 - 1800,14,26
7/21/2020,0600 - 0700,11,41
7/21/2020,0900 - 1000,3,16
7/21/2020,1400 - 1500,16,26
7/21/2020,1500 - 1600,10,19
7/21/2020,1600 - 1700,26,57
7/21/2020,1700 - 1800,6,9
7/21/2020,2000 - 2100,5,11
7/21/2020,2200 - 2300,11,24
7/22/2020,0500 - 0600,11,22
7/22/2020,0600 - 0700,29,71
7/22/2020,0800 - 0900,6,19
7/22/2020,1000 - 1100,7,9
7/22/2020,1100 - 1200,2,10
7/22/2020,1400 - 1500,7,12
7/22/2020,1500 - 1600,2,8
7/22/2020,1600 - 1700,24,43
7/22/2020,1700 - 1800,9,13
7/22/2020,1900 - 2000,19,43
7/23/2020,0600 - 0700,4,11
7/23/2020,0700 - 0800,23,49
7/23/2020,0900 - 1000,4,11
7/23/2020,1000 - 1100,9,20
7/23/2020,1300 - 1400,12,16
7/23/2020,1500 - 1600,8,24
7/23/2020,1600 - 1700,10,17
7/23/2020,2000 - 2100,45,92
7/24/2020,0600 - 0700,6,19
7/24/2020,0900 - 1000,3,8
7/24/2020,1400 - 1500,13,25
7/24/2020,1500 - 1600,3,11
7/24/2020,1600 - 1700,16,48
7/24/2020,2200 - 2300,5,13
7/25/2020,0600 - 0700,22,76
7/25/2020,0700 - 0800,1,2
7/25/2020,0900 - 1000,3,7
7/25/2020,1000 - 1100,9,24
7/25/2020,1100 - 1200,3,18
7/25/2020,1500 - 1600,13,42
7/25/2020,1600 - 1700,5,12
7/25/2020,1700 - 1800,16,36
7/25/2020,1900 - 2000,21,56
7/26/2020,0600 - 0700,6,23
7/26/2020,0700 - 0800,50,93
7/26/2020,0800 - 0900,5,20
7/26/2020,1400 - 1500,4,21
7/26/2020,1500 - 1600,8,38
7/26/2020,1600 - 1700,9,44
7/26/2020,2000 - 2100,41,84
7/26/2020,2200 - 2300,13,22
7/27/2020,0500 - 0600,39,53
7/27/2020,0600 - 0700,10,20
7/27/2020,0800 - 0900,3,10
7/27/2020,0900 - 1000,8,10
7/27/2020,1400 - 1500,6,11
7/27/2020,1500 - 1600,12,22
7/27/2020,1600 - 1700,6,13
7/27/2020,1700 - 1800,15,28
7/28/2020,0600 - 0700,8,18
7/28/2020,0800 - 0900,10,16
7/28/2020,1400 - 1500,18,32
7/28/2020,1600 - 1700,16,32
7/28/2020,1700 - 1800,7,17
7/28/2020,2000 - 2100,6,13
7/28/2020,2200 - 2300,2,8
7/29/2020,0600 - 0700,10,32
7/29/2020,0800 - 0900,22,72
7/29/2020,1100 - 1200,4,11
7/29/2020,1400 - 1500,6,16
7/29/2020,1600 - 1700,10,28
7/29/2020,1700 - 1800,12,28
7/29/2020,1900 - 2000,24,57
7/30/2020,0600 - 0700,7,18
7/30/2020,0800 - 0900,5,14
7/30/2020,1000 - 1100,11,16
7/30/2020,1400 - 1500,7,16
7/30/2020,1500 - 1600,7,15
7/30/2020,1600 - 1700,9,23
7/30/2020,1700 - 1800,3,9
7/30/2020,2000 - 2100,31,69
7/31/2020,0600 - 0700,6,19
7/31/2020,0700 - 0800,35,91
7/31/2020,0900 - 1000,9,16
7/31/2020,1400 - 1500,9,15
7/31/2020,1500 - 1600,13,26
7/31/2020,1600 - 1700,13,25
7/31/2020,2200 - 2300,4,12
8/1/2020,0600 - 0700,13,31
8/1/2020,0800 - 0900,5,11
8/1/2020,0900 - 1000,4,14
8/1/2020,1000 - 1100,10,20
8/1/2020,1100 - 1200,11,20
8/1/2020,1500 - 1600,15,33
8/1/2020,1600 - 1700,12,23
8/1/2020,1700 - 1800,14,26
8/1/2020,1900 - 2000,21,48
8/1/2020,2100 - 2200,9,16
8/2/2020,0600 - 0700,6,17
8/2/2020,0800 - 0900,18,69
8/2/2020,1100 - 1200,6,12
8/2/2020,1300 - 1400,12,16
8/2/2020,1400 - 1500,8,20
8/2/2020,1500 - 1600,9,26
8/2/2020,1600 - 1700,17,53
8/2/2020,2000 - 2100,31,62
8/2/2020,2100 - 2200,7,14
8/2/2020,2300 - 0000,6,25
8/3/2020,0600 - 0700,10,25
8/3/2020,0700 - 0800,8,14
8/3/2020,0800 - 0900,6,13
8/3/2020,1000 - 1100,15,20
8/3/2020,1100 - 1200,9,14
8/3/2020,1400 - 1500,14,36
8/3/2020,1500 - 1600,19,39
8/3/2020,1600 - 1700,22,55
8/3/2020,1700 - 1800,11,21
8/3/2020,2100 - 2200,3,8
8/4/2020,0500 - 0600,18,38
8/4/2020,0600 - 0700,34,69
8/4/2020,0800 - 0900,8,23
8/4/2020,0900 - 1000,13,22
8/4/2020,1000 - 1100,17,21
8/4/2020,1500 - 1600,16,39
8/4/2020,1600 - 1700,11,39
8/4/2020,1700 - 1800,11,18
8/4/2020,2100 - 2200,3,5
8/5/2020,0500 - 0600,16,39
8/5/2020,0600 - 0700,46,84
8/5/2020,0700 - 0800,45,85
8/5/2020,0800 - 0900,16,30
8/5/2020,0900 - 1000,7,19
8/5/2020,1100 - 1200,6,12
8/5/2020,1200 - 1300,10,19
8/5/2020,1400 - 1500,6,13
8/5/2020,1500 - 1600,11,19
8/5/2020,1600 - 1700,29,60
8/5/2020,2000 - 2100,25,47
8/5/2020,2100 - 2200,3,6
8/6/2020,0600 - 0700,5,9
8/6/2020,0800 - 0900,5,8
8/6/2020,0900 - 1000,7,19
8/6/2020,1000 - 1100,18,34
8/6/2020,1400 - 1500,12,22
8/6/2020,1500 - 1600,20,51
8/6/2020,1600 - 1700,22,38
8/6/2020,1700 - 1800,8,15
8/6/2020,2000 - 2100,36,90
8/6/2020,2100 - 2200,6,10
8/7/2020,0500 - 0600,5,16
8/7/2020,0700 - 0800,42,108
8/7/2020,0800 - 0900,8,22
8/7/2020,1100 - 1200,5,11
8/7/2020,1400 - 1500,14,29
8/7/2020,1500 - 1600,9,18
8/7/2020,1600 - 1700,45,99
8/7/2020,2200 - 2300,6,33
8/8/2020,0500 - 0600,31,51
8/8/2020,0600 - 0700,21,54
8/8/2020,0800 - 0900,18,52
8/8/2020,0900 - 1000,7,16
8/8/2020,1000 - 1100,11,24
8/8/2020,1100 - 1200,6,18
8/8/2020,1200 - 1300,17,27
8/8/2020,1500 - 1600,12,27
8/8/2020,1600 - 1700,19,39
8/8/2020,1700 - 1800,12,19
8/8/2020,1900 - 2000,18,38
8/8/2020,2000 - 2100,8,14
8/8/2020,2100 - 2200,8,15
8/9/2020,0500 - 0600,8,30
8/9/2020,0700 - 0800,29,77
8/9/2020,0800 - 0900,12,27
8/9/2020,1000 - 1100,14,22
8/9/2020,1100 - 1200,11,17
8/9/2020,1300 - 1400,18,31
8/9/2020,1400 - 1500,16,37
8/9/2020,1500 - 1600,23,59
8/9/2020,1600 - 1700,27,56
8/9/2020,2000 - 2100,32,69
8/9/2020,2100 - 2200,5,13
8/9/2020,2200 - 2300,5,13
8/10/2020,0500 - 0600,27,59
8/10/2020,0600 - 0700,26,56
8/10/2020,0800 - 0900,11,21
8/10/2020,0900 - 1000,4,7
8/10/2020,1000 - 1100,11,23
8/10/2020,1100 - 1200,11,21
8/10/2020,1400 - 1500,10,26
8/10/2020,1500 - 1600,12,26
8/10/2020,1600 - 1700,19,50
8/10/2020,1700 - 1800,13,22
8/10/2020,2100 - 2200,5,10
8/11/2020,0500 - 0600,31,47
8/11/2020,0700 - 0800,3,7
8/11/2020,0800 - 0900,6,13
8/11/2020,1500 - 1600,9,15
8/11/2020,1600 - 1700,12,27
8/11/2020,2300 - 0000,5,10
8/12/2020,0500 - 0600,20,68
8/12/2020,0600 - 0700,37,62
8/12/2020,0700 - 0800,5,9
8/12/2020,0800 - 0900,5,14
8/12/2020,1100 - 1200,6,16
8/12/2020,1200 - 1300,9,15
8/12/2020,1400 - 1500,19,28
8/12/2020,1500 - 1600,47,143
8/12/2020,1600 - 1700,39,114
8/12/2020,1700 - 1800,47,55
8/12/2020,2100 - 2200,4,6
8/13/2020,0700 - 0800,39,94
8/13/2020,0800 - 0900,13,30
8/13/2020,0900 - 1000,12,34
8/13/2020,1000 - 1100,12,22
8/13/2020,1400 - 1500,10,18
8/13/2020,1500 - 1600,14,27
8/13/2020,1600 - 1700,21,37
8/13/2020,1700 - 1800,13,21
8/13/2020,2000 - 2100,41,88
8/13/2020,2100 - 2200,4,9
8/14/2020,0600 - 0700,23,59
8/14/2020,0700 - 0800,7,14
8/14/2020,0800 - 0900,31,38
8/14/2020,0900 - 1000,4,9
8/14/2020,1100 - 1200,14,23
8/14/2020,1400 - 1500,20,34
8/14/2020,1500 - 1600,7,14
8/14/2020,1600 - 1700,29,92
8/14/2020,1700 - 1800,28,39
8/14/2020,2100 - 2200,5,9
8/14/2020,2200 - 2300,9,28
8/15/2020,0500 - 0600,47,80
8/15/2020,0600 - 0700,29,50
8/15/2020,0800 - 0900,16,27
8/15/2020,1000 - 1100,9,29
8/15/2020,1100 - 1200,10,17
8/15/2020,1500 - 1600,18,42
8/15/2020,1600 - 1700,21,52
8/15/2020,1700 - 1800,17,31
8/15/2020,1900 - 2000,19,43
8/15/2020,2000 - 2100,7,14
8/15/2020,2100 - 2200,4,11
8/16/2020,0500 - 0600,10,22
8/16/2020,0700 - 0800,31,64
8/16/2020,0800 - 0900,15,29
8/16/2020,0900 - 1000,7,13
8/16/2020,1100 - 1200,14,26
8/16/2020,1400 - 1500,19,40
8/16/2020,1500 - 1600,9,19
8/16/2020,1600 - 1700,31,93
8/16/2020,1900 - 2000,11,18
8/16/2020,2000 - 2100,21,65
8/16/2020,2100 - 2200,5,27
8/16/2020,2200 - 2300,7,17
8/17/2020,0500 - 0600,24,56
8/17/2020,0600 - 0700,36,67
8/17/2020,0800 - 0900,6,17
8/17/2020,1000 - 1100,12,31
8/17/2020,1100 - 1200,12,22
8/17/2020,1400 - 1500,18,32
8/17/2020,1500 - 1600,13,39
8/17/2020,1600 - 1700,17,36
8/17/2020,1700 - 1800,13,25
8/17/2020,2100 - 2200,3,11
8/18/2020,0500 - 0600,12,30
8/18/2020,0700 - 0800,10,22
8/18/2020,0800 - 0900,7,14
8/18/2020,1400 - 1500,14,18
8/18/2020,1500 - 1600,8,18
8/18/2020,1600 - 1700,18,38
8/18/2020,1700 - 1800,6,15
8/18/2020,2100 - 2200,4,9
8/18/2020,2200 - 2300,4,11
8/19/2020,0600 - 0700,10,25
8/19/2020,0700 - 0800,19,70
8/19/2020,0900 - 1000,10,22
8/19/2020,1100 - 1200,12,24
8/19/2020,1400 - 1500,17,28
8/19/2020,1500 - 1600,10,20
8/19/2020,1600 - 1700,32,96
8/19/2020,2100 - 2200,12,33
8/20/2020,0500 - 0600,30,50
8/20/2020,0700 - 0800,29,94
8/20/2020,0800 - 0900,5,13
8/20/2020,1000 - 1100,17,23
8/20/2020,1100 - 1200,9,21
8/20/2020,1400 - 1500,12,26
8/20/2020,1500 - 1600,21,41
8/20/2020,1600 - 1700,22,44
8/20/2020,1700 - 1800,6,17
8/20/2020,2000 - 2100,28,59
8/20/2020,2200 - 2300,5,13
8/21/2020,0500 - 0600,19,36
8/21/2020,0600 - 0700,29,58
8/21/2020,0800 - 0900,6,26
8/21/2020,1100 - 1200,9,16
8/21/2020,1400 - 1500,7,19
8/21/2020,1500 - 1600,8,21
8/21/2020,1600 - 1700,25,81
8/21/2020,1700 - 1800,2,4
8/21/2020,2100 - 2200,1,7
8/21/2020,2200 - 2300,3,10
8/22/2020,0500 - 0600,39,51
8/22/2020,0600 - 0700,45,98
8/22/2020,0800 - 0900,23,39
8/22/2020,1000 - 1100,9,16
8/22/2020,1100 - 1200,15,32
8/22/2020,1500 - 1600,14,40
8/22/2020,1600 - 1700,21,47
8/22/2020,1700 - 1800,18,39
8/22/2020,1900 - 2000,19,41
8/22/2020,2200 - 2300,6,15
8/23/2020,0500 - 0600,6,17
8/23/2020,0700 - 0800,36,83
8/23/2020,0800 - 0900,13,27
8/23/2020,1100 - 1200,8,13
8/23/2020,1400 - 1500,13,32
8/23/2020,1500 - 1600,9,23
8/23/2020,1600 - 1700,30,91
8/23/2020,1700 - 1800,45,61
8/23/2020,1900 - 2000,28,55
8/23/2020,2000 - 2100,7,31
8/23/2020,2100 - 2200,7,18
8/24/2020,0500 - 0600,14,63
8/24/2020,0600 - 0700,25,70
8/24/2020,0800 - 0900,5,17
8/24/2020,1000 - 1100,13,16
8/24/2020,1100 - 1200,10,18
8/24/2020,1400 - 1500,5,7
8/24/2020,1500 - 1600,12,25
8/24/2020,1600 - 1700,19,36
8/24/2020,1700 - 1800,6,13
8/24/2020,2100 - 2200,5,12
8/25/2020,0500 - 0600,18,28
8/25/2020,0800 - 0900,5,16
8/25/2020,1500 - 1600,5,14
8/25/2020,1600 - 1700,12,37
8/25/2020,1700 - 1800,7,15
8/25/2020,2100 - 2200,3,8
8/25/2020,2200 - 2300,4,12
8/26/2020,0600 - 0700,33,87
8/26/2020,0700 - 0800,11,20
8/26/2020,0800 - 0900,4,14
8/26/2020,0900 - 1000,6,17
8/26/2020,1100 - 1200,21,48
8/26/2020,1400 - 1500,10,19
8/26/2020,1500 - 1600,9,15
8/26/2020,1600 - 1700,15,40
8/26/2020,1700 - 1800,20,48
8/26/2020,2000 - 2100,15,36
8/26/2020,2100 - 2200,0,3
8/27/2020,0700 - 0800,41,77
8/27/2020,0800 - 0900,26,49
8/27/2020,0900 - 1000,7,18
8/27/2020,1000 - 1100,13,25
8/27/2020,1400 - 1500,8,17
8/27/2020,1500 - 1600,6,11
8/27/2020,1600 - 1700,14,25
8/27/2020,1700 - 1800,10,19
8/27/2020,2000 - 2100,28,54
8/27/2020,2100 - 2200,1,7
8/28/2020,0600 - 0700,5,18
8/28/2020,0800 - 0900,19,99
8/28/2020,1100 - 1200,20,39
8/28/2020,1400 - 1500,15,29
8/28/2020,1500 - 1600,8,12
8/28/2020,1600 - 1700,24,85
8/28/2020,2100 - 2200,2,6
8/28/2020,2200 - 2300,9,26
8/29/2020,0600 - 0700,8,21
8/29/2020,0800 - 0900,10,20
8/29/2020,1000 - 1100,7,11
8/29/2020,1100 - 1200,8,16
8/29/2020,1200 - 1300,13,35
8/29/2020,1500 - 1600,13,27
8/29/2020,1600 - 1700,27,62
8/29/2020,1700 - 1800,21,37
8/29/2020,1900 - 2000,22,50
8/29/2020,2000 - 2100,2,7
8/29/2020,2100 - 2200,8,13
8/30/2020,0500 - 0600,9,16
8/30/2020,0600 - 0700,23,59
8/30/2020,0700 - 0800,23,98
8/30/2020,0800 - 0900,18,62
8/30/2020,0900 - 1000,12,21
8/30/2020,1100 - 1200,14,34
8/30/2020,1400 - 1500,26,51
8/30/2020,1500 - 1600,14,41
8/30/2020,1600 - 1700,33,93
8/30/2020,2000 - 2100,16,62
8/30/2020,2100 - 2200,9,17
8/30/2020,2200 - 2300,4,8
8/31/2020,0500 - 0600,49,95
8/31/2020,0600 - 0700,34,81
8/31/2020,0800 - 0900,13,26
8/31/2020,0900 - 1000,9,16
8/31/2020,1000 - 1100,9,13
8/31/2020,1100 - 1200,13,22
8/31/2020,1200 - 1300,16,29
8/31/2020,1400 - 1500,15,36
8/31/2020,1500 - 1600,14,36
8/31/2020,1600 - 1700,11,32
8/31/2020,2200 - 2300,6,12
9/1/2020,1100 - 1200,5,7
9/1/2020,1500 - 1600,15,33
9/1/2020,2200 - 2300,4,23
9/1/2020,0600 - 0700,5,19
9/1/2020,0800 - 0900,8,19
9/1/2020,0900 - 1000,5,14
9/1/2020,1500 - 1600,12,28
9/1/2020,1600 - 1700,16,28
9/1/2020,1800 - 1900,16,28
9/2/2020,1100 - 1200,6,22
9/2/2020,1200 - 1300,37,59
9/2/2020,1400 - 1500,28,41
9/2/2020,1500 - 1600,12,23
9/2/2020,1900 - 2000,24,58
9/2/2020,2100 - 2200,1,3
9/2/2020,0600 - 0700,16,64
9/2/2020,0700 - 0800,16,24
9/2/2020,0800 - 0900,7,20
9/2/2020,0900 - 1000,3,10
9/2/2020,1500 - 1600,11,37
9/2/2020,1600 - 1700,21,52
9/3/2020,1400 - 1500,20,26
9/3/2020,1500 - 1600,8,14
9/3/2020,2000 - 2100,8,15
9/3/2020,2200 - 2300,2,5
9/3/2020,2300 - 0000,44,85
9/3/2020,0600 - 0700,25,62
9/3/2020,0700 - 0800,29,68
9/3/2020,0800 - 0900,7,20
9/3/2020,0900 - 1000,5,11
9/3/2020,1000 - 1100,16,25
9/3/2020,1400 - 1500,10,23
9/3/2020,1500 - 1600,6,10
9/3/2020,1600 - 1700,11,33
9/3/2020,1800 - 1900,10,16
9/4/2020,1100 - 1200,25,53
9/4/2020,1400 - 1500,12,38
9/4/2020,1700 - 1800,34,52
9/4/2020,2100 - 2200,1,5
9/4/2020,0600 - 0700,14,47
9/4/2020,0700 - 0800,5,13
9/4/2020,0800 - 0900,7,18
9/4/2020,0900 - 1000,5,15
9/4/2020,1500 - 1600,5,13
9/4/2020,1600 - 1700,26,84
9/4/2020,1900 - 2000,11,25
9/4/2020,2000 - 2100,9,15
9/5/2020,1100 - 1200,25,65
9/5/2020,1300 - 1400,12,27
9/5/2020,1400 - 1500,3,8
9/5/2020,1700 - 1800,15,31
9/5/2020,1800 - 1900,15,28
9/5/2020,1900 - 2000,17,40
9/5/2020,2100 - 2200,4,9
9/5/2020,2200 - 2300,3,9
9/5/2020,0500 - 0600,28,61
9/5/2020,0600 - 0700,35,72
9/5/2020,0700 - 0800,15,21
9/5/2020,0800 - 0900,9,27
9/5/2020,1000 - 1100,8,15
9/5/2020,1500 - 1600,4,12
9/5/2020,1600 - 1700,18,49
9/5/2020,2000 - 2100,9,23
9/6/2020,1100 - 1200,19,34
9/6/2020,1200 - 1300,17,31
9/6/2020,1400 - 1500,18,28
9/6/2020,1500 - 1600,13,33
9/6/2020,2000 - 2100,13,22
9/6/2020,2200 - 2300,4,21
9/6/2020,0500 - 0600,38,51
9/6/2020,0600 - 0700,32,64
9/6/2020,0700 - 0800,11,32
9/6/2020,0800 - 0900,14,24
9/6/2020,0900 - 1000,8,16
9/6/2020,1400 - 1500,9,18
9/6/2020,1500 - 1600,12,21
9/6/2020,1600 - 1700,25,67
9/6/2020,1900 - 2000,10,23
9/6/2020,2000 - 2100,20,77
9/7/2020,1100 - 1200,20,48
9/7/2020,1200 - 1300,28,43
9/7/2020,1400 - 1500,26,40
9/7/2020,1500 - 1600,8,15
9/7/2020,1600 - 1700,23,37
9/7/2020,2200 - 2300,5,12
9/7/2020,2300 - 0000,5,14
9/7/2020,0600 - 0700,34,64
9/7/2020,0800 - 0900,7,18
9/7/2020,1000 - 1100,7,15
9/7/2020,1500 - 1600,18,45
9/7/2020,1600 - 1700,9,19
9/8/2020,1100 - 1200,8,11
9/8/2020,1400 - 1500,15,27
9/8/2020,2200 - 2300,7,15
9/8/2020,2300 - 0000,15,25
9/8/2020,0500 - 0600,9,23
9/8/2020,0800 - 0900,8,18
9/8/2020,0900 - 1000,4,13
9/8/2020,1500 - 1600,3,6
9/8/2020,1600 - 1700,14,46
9/8/2020,1800 - 1900,13,21
9/9/2020,1100 - 1200,13,24
9/9/2020,1200 - 1300,22,41
9/9/2020,1400 - 1500,14,22
9/9/2020,1500 - 1600,12,14
9/9/2020,1900 - 2000,26,49
9/9/2020,2100 - 2200,8,15
9/9/2020,0600 - 0700,14,47
9/9/2020,0700 - 0800,33,65
9/9/2020,0800 - 0900,7,17
9/9/2020,0900 - 1000,6,14
9/9/2020,1500 - 1600,9,17
9/9/2020,1600 - 1700,15,54
9/10/2020,1200 - 1300,22,33
9/10/2020,1400 - 1500,19,31
9/10/2020,2000 - 2100,26,53
9/10/2020,2200 - 2300,5,14
9/10/2020,0500 - 0600,5,11
9/10/2020,0700 - 0800,25,49
9/10/2020,0800 - 0900,19,39
9/10/2020,1000 - 1100,4,11
9/10/2020,1400 - 1500,11,20
9/10/2020,1500 - 1600,7,16
9/10/2020,1600 - 1700,8,23
9/10/2020,1900 - 2000,28,51
9/11/2020,1100 - 1200,31,53
9/11/2020,1400 - 1500,18,28
9/11/2020,1700 - 1800,13,21
9/11/2020,2200 - 2300,2,6
9/11/2020,0500 - 0600,8,27
9/11/2020,0700 - 0800,7,75
9/11/2020,0800 - 0900,14,37
9/11/2020,1500 - 1600,7,13
9/11/2020,1600 - 1700,30,112
9/11/2020,1700 - 1800,10,22
9/11/2020,1900 - 2000,7,19
9/11/2020,2000 - 2100,8,17
9/12/2020,1100 - 1200,18,32
9/12/2020,1300 - 1400,15,25
9/12/2020,1400 - 1500,14,24
9/12/2020,1700 - 1800,33,62
9/12/2020,1800 - 1900,10,41
9/12/2020,1900 - 2000,22,61
9/12/2020,2200 - 2300,4,20
9/12/2020,0500 - 0600,43,103
9/12/2020,0700 - 0800,43,111
9/12/2020,0800 - 0900,19,35
9/12/2020,1000 - 1100,10,23
9/12/2020,1400 - 1500,16,22
9/12/2020,1500 - 1600,7,14
9/12/2020,1600 - 1700,12,41
9/12/2020,1900 - 2000,13,30
9/12/2020,2000 - 2100,8,16
9/13/2020,1100 - 1200,16,29
9/13/2020,1200 - 1300,17,24
9/13/2020,1400 - 1500,18,38
9/13/2020,2000 - 2100,10,16
9/13/2020,2100 - 2200,5,26
9/13/2020,0500 - 0600,8,21
9/13/2020,0700 - 0800,14,45
9/13/2020,0800 - 0900,10,32
9/13/2020,1400 - 1500,7,12
9/13/2020,1500 - 1600,8,19
9/13/2020,1600 - 1700,19,65
9/13/2020,1900 - 2000,19,41
9/13/2020,2000 - 2100,4,12
9/14/2020,1100 - 1200,8,10
9/14/2020,1200 - 1300,14,21
9/14/2020,1300 - 1400,6,14
9/14/2020,1400 - 1500,12,25
9/14/2020,1700 - 1800,15,30
9/14/2020,2200 - 2300,4,9
9/14/2020,0500 - 0600,39,94
9/14/2020,0800 - 0900,11,30
9/14/2020,1000 - 1100,11,18
9/14/2020,1600 - 1700,11,27
9/14/2020,1900 - 2000,17,28
9/14/2020,2000 - 2100,12,26
9/15/2020,1100 - 1200,8,10
9/15/2020,1400 - 1500,22,27
9/15/2020,2200 - 2300,4,13
9/15/2020,2300 - 0000,4,12
9/15/2020,0500 - 0600,23,53
9/15/2020,0700 - 0800,4,14
9/15/2020,0800 - 0900,8,15
9/15/2020,1500 - 1600,4,13
9/15/2020,1600 - 1700,14,42
9/15/2020,1900 - 2000,9,16
9/16/2020,1100 - 1200,12,29
9/16/2020,1200 - 1300,7,12
9/16/2020,1400 - 1500,8,23
9/16/2020,1900 - 2000,29,49
9/16/2020,2200 - 2300,3,11
9/16/2020,0600 - 0700,13,52
9/16/2020,0700 - 0800,18,71
9/16/2020,0800 - 0900,10,18
9/16/2020,1400 - 1500,2,7
9/16/2020,1500 - 1600,10,28
9/16/2020,1600 - 1700,31,75
9/17/2020,1200 - 1300,9,13
9/17/2020,1400 - 1500,11,19
9/17/2020,2000 - 2100,9,22
9/17/2020,2100 - 2200,5,14
9/17/2020,0700 - 0800,16,36
9/17/2020,0800 - 0900,7,16
9/17/2020,1000 - 1100,10,18
9/17/2020,1400 - 1500,5,12
9/17/2020,1500 - 1600,6,16
9/17/2020,1600 - 1700,6,21
9/17/2020,1900 - 2000,10,25
9/18/2020,1100 - 1200,18,33
9/18/2020,1300 - 1400,6,9
9/18/2020,1400 - 1500,8,12
9/18/2020,1700 - 1800,9,17
9/18/2020,2200 - 2300,3,7
9/18/2020,0600 - 0700,19,52
9/18/2020,0700 - 0800,10,16
