date,hour,Average Wait Time,Max Wait Time,time
2/10/2020,0800 - 0900,44,54,3128
2/10/2020,0900 - 1000,20,49,3129
2/10/2020,1100 - 1200,22,57,3131
2/10/2020,1200 - 1300,49,130,3132
2/10/2020,1300 - 1400,51,119,3133
2/10/2020,1400 - 1500,49,67,3134
2/10/2020,1700 - 1800,68,156,3137
2/10/2020,1800 - 1900,95,141,3138
2/10/2020,1900 - 2000,76,133,3139
2/10/2020,2000 - 2100,38,84,3140
2/10/2020,2100 - 2200,12,27,3141
2/10/2020,2200 - 2300,9,18,3142
2/10/2020,2300 - 0000,29,40,3143
2/10/2020,0500 - 0600,39,93,3125
2/10/2020,0600 - 0700,68,122,3126
2/10/2020,0800 - 0900,33,72,3128
2/10/2020,0900 - 1000,25,52,3129
2/10/2020,1000 - 1100,15,27,3130
2/10/2020,1100 - 1200,28,63,3131
2/10/2020,1200 - 1300,34,55,3132
2/10/2020,1300 - 1400,42,108,3133
2/10/2020,1400 - 1500,54,109,3134
2/10/2020,1500 - 1600,78,154,3135
2/10/2020,1600 - 1700,64,140,3136
2/10/2020,1700 - 1800,17,55,3137
2/10/2020,1800 - 1900,30,50,3138
2/10/2020,1900 - 2000,28,58,3139
2/10/2020,2000 - 2100,14,34,3140
2/10/2020,2100 - 2200,15,29,3141
2/11/2020,0900 - 1000,28,51,3153
2/11/2020,1100 - 1200,11,22,3155
2/11/2020,1200 - 1300,46,118,3156
2/11/2020,1300 - 1400,57,116,3157
2/11/2020,1500 - 1600,20,36,3159
2/11/2020,1700 - 1800,27,69,3161
2/11/2020,1800 - 1900,25,53,3162
2/11/2020,1900 - 2000,23,29,3163
2/11/2020,2000 - 2100,15,32,3164
2/11/2020,2100 - 2200,9,18,3165
2/11/2020,2200 - 2300,7,14,3166
2/11/2020,2300 - 0000,12,24,3167
2/11/2020,0500 - 0600,58,107,3149
2/11/2020,0600 - 0700,41,70,3150
2/11/2020,0700 - 0800,26,62,3151
2/11/2020,0800 - 0900,11,31,3152
2/11/2020,0900 - 1000,18,39,3153
2/11/2020,1000 - 1100,12,23,3154
2/11/2020,1100 - 1200,13,30,3155
2/11/2020,1200 - 1300,19,35,3156
2/11/2020,1300 - 1400,32,84,3157
2/11/2020,1400 - 1500,61,94,3158
2/11/2020,1500 - 1600,67,115,3159
2/11/2020,1600 - 1700,53,97,3160
2/11/2020,1700 - 1800,29,55,3161
2/11/2020,1800 - 1900,14,24,3162
2/11/2020,1900 - 2000,17,33,3163
2/11/2020,2000 - 2100,25,58,3164
2/12/2020,0800 - 0900,12,20,3176
2/12/2020,0900 - 1000,20,50,3177
2/12/2020,1100 - 1200,13,27,3179
2/12/2020,1200 - 1300,44,105,3180
2/12/2020,1300 - 1400,50,94,3181
2/12/2020,1500 - 1600,24,38,3183
2/12/2020,1600 - 1700,32,58,3184
2/12/2020,1700 - 1800,69,156,3185
2/12/2020,1800 - 1900,75,146,3186
2/12/2020,2000 - 2100,23,44,3188
2/12/2020,2100 - 2200,21,35,3189
2/12/2020,2200 - 2300,7,19,3190
2/12/2020,0500 - 0600,46,99,3173
2/12/2020,0600 - 0700,59,94,3174
2/12/2020,0700 - 0800,37,118,3175
2/12/2020,0800 - 0900,28,69,3176
2/12/2020,0900 - 1000,30,57,3177
2/12/2020,1000 - 1100,20,34,3178
2/12/2020,1200 - 1300,18,41,3180
2/12/2020,1300 - 1400,35,83,3181
2/12/2020,1400 - 1500,58,110,3182
2/12/2020,1600 - 1700,46,96,3184
2/12/2020,1700 - 1800,17,45,3185
2/12/2020,1800 - 1900,32,67,3186
2/12/2020,1900 - 2000,39,58,3187
2/12/2020,2000 - 2100,7,15,3188
2/12/2020,2100 - 2200,15,29,3189
2/13/2020,0000 - 0100,8,18,3192
2/13/2020,0900 - 1000,25,48,3201
2/13/2020,1100 - 1200,25,45,3203
2/13/2020,1200 - 1300,19,43,3204
2/13/2020,1300 - 1400,49,110,3205
2/13/2020,1400 - 1500,35,70,3206
2/13/2020,1500 - 1600,30,46,3207
2/13/2020,1600 - 1700,29,70,3208
2/13/2020,1700 - 1800,24,49,3209
2/13/2020,1800 - 1900,21,44,3210
2/13/2020,1900 - 2000,44,111,3211
2/13/2020,2100 - 2200,17,34,3213
2/13/2020,2200 - 2300,13,33,3214
2/13/2020,0500 - 0600,70,114,3197
2/13/2020,0600 - 0700,81,146,3198
2/13/2020,0700 - 0800,67,121,3199
2/13/2020,0800 - 0900,25,45,3200
2/13/2020,0900 - 1000,30,56,3201
2/13/2020,1000 - 1100,15,31,3202
2/13/2020,1200 - 1300,15,33,3204
2/13/2020,1300 - 1400,21,55,3205
2/13/2020,1400 - 1500,30,61,3206
2/13/2020,1500 - 1600,21,36,3207
2/13/2020,1600 - 1700,25,67,3208
2/13/2020,1700 - 1800,28,47,3209
2/13/2020,1800 - 1900,17,34,3210
2/13/2020,1900 - 2000,19,35,3211
2/13/2020,2000 - 2100,18,33,3212
2/14/2020,0000 - 0100,12,33,3216
2/14/2020,0900 - 1000,36,67,3225
2/14/2020,1100 - 1200,22,49,3227
2/14/2020,1200 - 1300,45,100,3228
2/14/2020,1300 - 1400,62,133,3229
2/14/2020,1400 - 1500,61,107,3230
2/14/2020,1500 - 1600,31,50,3231
2/14/2020,1700 - 1800,36,80,3233
2/14/2020,1800 - 1900,66,122,3234
2/14/2020,1900 - 2000,90,123,3235
2/14/2020,2000 - 2100,30,55,3236
2/14/2020,2100 - 2200,12,29,3237
2/14/2020,2200 - 2300,7,17,3238
2/14/2020,2300 - 0000,30,52,3239
2/14/2020,0500 - 0600,63,165,3221
2/14/2020,0600 - 0700,67,154,3222
2/14/2020,0700 - 0800,69,128,3223
2/14/2020,0800 - 0900,55,91,3224
2/14/2020,0900 - 1000,9,19,3225
2/14/2020,1000 - 1100,11,22,3226
2/14/2020,1100 - 1200,16,31,3227
2/14/2020,1200 - 1300,17,36,3228
2/14/2020,1300 - 1400,27,63,3229
2/14/2020,1400 - 1500,52,110,3230
2/14/2020,1500 - 1600,59,107,3231
2/14/2020,1600 - 1700,79,124,3232
2/14/2020,1700 - 1800,23,62,3233
2/14/2020,1800 - 1900,41,80,3234
2/14/2020,1900 - 2000,72,123,3235
2/14/2020,2000 - 2100,81,116,3236
2/14/2020,2100 - 2200,37,51,3237
2/15/2020,0900 - 1000,33,60,3249
2/15/2020,1100 - 1200,17,29,3251
2/15/2020,1200 - 1300,36,91,3252
2/15/2020,1300 - 1400,59,120,3253
2/15/2020,1400 - 1500,66,105,3254
2/15/2020,1500 - 1600,31,55,3255
2/15/2020,1600 - 1700,11,14,3256
2/15/2020,1800 - 1900,40,88,3258
2/15/2020,1900 - 2000,62,92,3259
2/15/2020,2000 - 2100,19,43,3260
2/15/2020,2100 - 2200,27,53,3261
2/15/2020,2300 - 0000,7,12,3263
2/15/2020,0500 - 0600,69,129,3245
2/15/2020,0600 - 0700,94,179,3246
2/15/2020,0700 - 0800,82,137,3247
2/15/2020,0800 - 0900,76,106,3248
2/15/2020,0900 - 1000,65,86,3249
2/15/2020,1000 - 1100,22,41,3250
2/15/2020,1100 - 1200,28,60,3251
2/15/2020,1200 - 1300,25,57,3252
2/15/2020,1300 - 1400,32,61,3253
2/15/2020,1400 - 1500,37,80,3254
2/15/2020,1500 - 1600,49,74,3255
2/15/2020,1600 - 1700,23,45,3256
2/15/2020,1700 - 1800,13,24,3257
2/15/2020,1800 - 1900,22,42,3258
2/15/2020,1900 - 2000,40,81,3259
2/15/2020,2000 - 2100,25,42,3260
2/15/2020,2100 - 2200,11,22,3261
2/16/2020,0000 - 0100,15,27,3264
2/16/2020,0900 - 1000,24,47,3273
2/16/2020,1100 - 1200,28,66,3275
2/16/2020,1200 - 1300,49,108,3276
2/16/2020,1300 - 1400,62,127,3277
2/16/2020,1400 - 1500,0,0,3278
2/16/2020,1500 - 1600,54,80,3279
2/16/2020,1600 - 1700,20,40,3280
2/16/2020,1700 - 1800,20,38,3281
2/16/2020,1800 - 1900,41,97,3282
2/16/2020,1900 - 2000,34,94,3283
2/16/2020,2100 - 2200,13,22,3285
2/16/2020,2200 - 2300,6,19,3286
2/16/2020,0500 - 0600,28,39,3269
2/16/2020,0600 - 0700,51,112,3270
2/16/2020,0700 - 0800,31,64,3271
2/16/2020,0800 - 0900,64,146,3272
2/16/2020,0900 - 1000,57,88,3273
2/16/2020,1000 - 1100,53,79,3274
2/16/2020,1100 - 1200,41,91,3275
2/16/2020,1200 - 1300,32,51,3276
2/16/2020,1300 - 1400,6,13,3277
2/16/2020,1400 - 1500,56,119,3278
2/16/2020,1500 - 1600,96,142,3279
2/16/2020,1600 - 1700,74,126,3280
2/16/2020,1700 - 1800,39,66,3281
2/16/2020,1800 - 1900,15,36,3282
2/16/2020,1900 - 2000,28,67,3283
2/16/2020,2000 - 2100,55,117,3284
2/16/2020,2100 - 2200,50,89,3285
2/17/2020,0000 - 0100,7,17,3288
2/17/2020,0800 - 0900,35,50,3296
2/17/2020,0900 - 1000,28,46,3297
2/17/2020,1100 - 1200,16,38,3299
2/17/2020,1200 - 1300,16,26,3300
2/17/2020,1300 - 1400,33,77,3301
2/17/2020,1500 - 1600,15,27,3303
2/17/2020,1600 - 1700,21,36,3304
2/17/2020,1700 - 1800,23,72,3305
2/17/2020,1800 - 1900,31,76,3306
2/17/2020,1900 - 2000,25,50,3307
2/17/2020,2000 - 2100,8,11,3308
2/17/2020,2100 - 2200,12,31,3309
2/17/2020,2200 - 2300,9,19,3310
2/17/2020,0500 - 0600,73,122,3293
2/17/2020,0600 - 0700,63,120,3294
2/17/2020,0700 - 0800,39,71,3295
2/17/2020,0800 - 0900,23,47,3296
2/17/2020,0900 - 1000,35,58,3297
2/17/2020,1000 - 1100,21,50,3298
2/17/2020,1100 - 1200,15,32,3299
2/17/2020,1200 - 1300,19,36,3300
2/17/2020,1300 - 1400,16,39,3301
2/17/2020,1400 - 1500,37,81,3302
2/17/2020,1500 - 1600,57,80,3303
2/17/2020,1600 - 1700,39,92,3304
2/17/2020,1700 - 1800,22,73,3305
2/17/2020,1800 - 1900,22,48,3306
2/17/2020,1900 - 2000,17,37,3307
2/17/2020,2000 - 2100,13,23,3308
2/17/2020,2100 - 2200,11,23,3309
2/18/2020,0000 - 0100,10,17,3312
2/18/2020,0900 - 1000,18,47,3321
2/18/2020,1000 - 1100,15,31,3322
2/18/2020,1100 - 1200,18,47,3323
2/18/2020,1200 - 1300,25,63,3324
2/18/2020,1300 - 1400,27,76,3325
2/18/2020,1400 - 1500,20,34,3326
2/18/2020,1500 - 1600,15,28,3327
2/18/2020,1600 - 1700,17,30,3328
2/18/2020,1700 - 1800,26,69,3329
2/18/2020,1800 - 1900,25,56,3330
2/18/2020,2000 - 2100,34,88,3332
2/18/2020,2100 - 2200,15,46,3333
2/18/2020,2300 - 0000,9,19,3335
2/18/2020,0500 - 0600,42,84,3317
2/18/2020,0600 - 0700,53,102,3318
2/18/2020,0700 - 0800,35,67,3319
2/18/2020,0800 - 0900,56,114,3320
2/18/2020,0900 - 1000,41,66,3321
2/18/2020,1000 - 1100,38,64,3322
2/18/2020,1100 - 1200,32,53,3323
2/18/2020,1200 - 1300,23,49,3324
2/18/2020,1300 - 1400,30,79,3325
2/18/2020,1400 - 1500,60,109,3326
2/18/2020,1500 - 1600,27,48,3327
2/18/2020,1600 - 1700,52,105,3328
2/18/2020,1700 - 1800,17,29,3329
2/18/2020,1800 - 1900,21,38,3330
2/18/2020,1900 - 2000,31,75,3331
2/18/2020,2000 - 2100,19,34,3332
2/18/2020,2100 - 2200,18,30,3333
2/19/2020,0000 - 0100,11,22,3336
2/19/2020,0900 - 1000,27,49,3345
2/19/2020,1100 - 1200,23,58,3347
2/19/2020,1200 - 1300,48,97,3348
2/19/2020,1300 - 1400,63,117,3349
2/19/2020,1600 - 1700,33,64,3352
2/19/2020,1700 - 1800,14,38,3353
2/19/2020,1800 - 1900,23,63,3354
2/19/2020,1900 - 2000,19,51,3355
2/19/2020,2000 - 2100,19,40,3356
2/19/2020,2100 - 2200,11,24,3357
2/19/2020,2200 - 2300,9,24,3358
2/19/2020,2300 - 0000,13,28,3359
2/19/2020,0500 - 0600,38,84,3341
2/19/2020,0600 - 0700,52,104,3342
2/19/2020,0700 - 0800,57,99,3343
2/19/2020,0800 - 0900,37,80,3344
2/19/2020,0900 - 1000,51,75,3345
2/19/2020,1000 - 1100,17,42,3346
2/19/2020,1200 - 1300,6,12,3348
2/19/2020,1300 - 1400,14,31,3349
2/19/2020,1400 - 1500,22,55,3350
2/19/2020,1500 - 1600,19,38,3351
2/19/2020,1600 - 1700,48,110,3352
2/19/2020,1700 - 1800,41,47,3353
2/19/2020,1800 - 1900,28,48,3354
2/19/2020,1900 - 2000,17,34,3355
2/19/2020,2000 - 2100,15,38,3356
2/20/2020,0900 - 1000,22,46,3369
2/20/2020,1100 - 1200,19,42,3371
2/20/2020,1200 - 1300,30,62,3372
2/20/2020,1300 - 1400,44,85,3373
2/20/2020,1400 - 1500,34,73,3374
2/20/2020,1500 - 1600,16,28,3375
2/20/2020,1600 - 1700,45,83,3376
2/20/2020,1700 - 1800,26,57,3377
2/20/2020,1800 - 1900,47,111,3378
2/20/2020,1900 - 2000,28,95,3379
2/20/2020,2000 - 2100,37,72,3380
2/20/2020,2100 - 2200,31,61,3381
2/20/2020,2200 - 2300,12,37,3382
2/20/2020,0500 - 0600,77,165,3365
2/20/2020,0600 - 0700,112,152,3366
2/20/2020,0700 - 0800,78,132,3367
2/20/2020,0800 - 0900,49,90,3368
2/20/2020,0900 - 1000,37,59,3369
2/20/2020,1000 - 1100,19,40,3370
2/20/2020,1100 - 1200,15,27,3371
2/20/2020,1200 - 1300,11,21,3372
2/20/2020,1300 - 1400,25,60,3373
2/20/2020,1400 - 1500,49,92,3374
2/20/2020,1500 - 1600,48,80,3375
2/20/2020,1600 - 1700,43,83,3376
2/20/2020,1700 - 1800,30,58,3377
2/20/2020,1800 - 1900,20,44,3378
2/20/2020,1900 - 2000,34,76,3379
2/20/2020,2000 - 2100,43,79,3380
2/20/2020,2100 - 2200,17,33,3381
2/21/2020,0000 - 0100,6,16,3384
2/21/2020,0900 - 1000,26,51,3393
2/21/2020,1100 - 1200,22,39,3395
2/21/2020,1200 - 1300,54,137,3396
2/21/2020,1300 - 1400,42,115,3397
2/21/2020,1600 - 1700,30,66,3400
2/21/2020,1700 - 1800,24,47,3401
2/21/2020,1800 - 1900,63,113,3402
2/21/2020,1900 - 2000,54,81,3403
2/21/2020,2000 - 2100,10,25,3404
2/21/2020,2200 - 2300,8,25,3406
2/21/2020,2300 - 0000,27,43,3407
2/21/2020,0500 - 0600,37,57,3389
2/21/2020,0600 - 0700,25,50,3390
2/21/2020,0700 - 0800,33,71,3391
2/21/2020,0800 - 0900,53,85,3392
2/21/2020,0900 - 1000,25,45,3393
2/21/2020,1000 - 1100,36,70,3394
2/21/2020,1100 - 1200,38,56,3395
2/21/2020,1200 - 1300,9,18,3396
2/21/2020,1300 - 1400,50,108,3397
2/21/2020,1400 - 1500,86,144,3398
2/21/2020,1500 - 1600,100,178,3399
2/21/2020,1600 - 1700,118,165,3400
2/21/2020,1700 - 1800,11,16,3401
2/21/2020,1800 - 1900,47,93,3402
2/21/2020,1900 - 2000,33,57,3403
2/21/2020,2000 - 2100,69,119,3404
2/21/2020,2100 - 2200,21,31,3405
2/22/2020,0800 - 0900,22,46,3416
2/22/2020,0900 - 1000,40,72,3417
2/22/2020,1100 - 1200,20,50,3419
2/22/2020,1200 - 1300,28,48,3420
2/22/2020,1300 - 1400,34,83,3421
2/22/2020,1400 - 1500,9,21,3422
2/22/2020,1500 - 1600,0,0,3423
2/22/2020,1600 - 1700,10,12,3424
2/22/2020,1700 - 1800,20,54,3425
2/22/2020,1800 - 1900,54,87,3426
2/22/2020,1900 - 2000,17,53,3427
2/22/2020,2000 - 2100,22,68,3428
2/22/2020,2100 - 2200,25,48,3429
2/22/2020,2200 - 2300,11,29,3430
2/22/2020,0500 - 0600,60,132,3413
2/22/2020,0600 - 0700,73,133,3414
2/22/2020,0700 - 0800,79,132,3415
2/22/2020,0800 - 0900,43,92,3416
2/22/2020,0900 - 1000,54,98,3417
2/22/2020,1000 - 1100,14,27,3418
2/22/2020,1100 - 1200,23,52,3419
2/22/2020,1200 - 1300,28,61,3420
2/22/2020,1300 - 1400,23,45,3421
2/22/2020,1400 - 1500,34,66,3422
2/22/2020,1500 - 1600,51,74,3423
2/22/2020,1600 - 1700,22,38,3424
2/22/2020,1700 - 1800,39,86,3425
2/22/2020,1900 - 2000,17,36,3427
2/22/2020,2000 - 2100,21,43,3428
2/22/2020,2100 - 2200,6,17,3429
2/23/2020,0000 - 0100,7,11,3432
2/23/2020,0900 - 1000,27,50,3441
2/23/2020,1100 - 1200,17,41,3443
2/23/2020,1200 - 1300,44,130,3444
2/23/2020,1300 - 1400,62,132,3445
2/23/2020,1400 - 1500,45,97,3446
2/23/2020,1500 - 1600,23,48,3447
2/23/2020,1600 - 1700,24,46,3448
2/23/2020,1700 - 1800,16,40,3449
2/23/2020,1800 - 1900,43,94,3450
2/23/2020,1900 - 2000,35,77,3451
2/23/2020,2000 - 2100,22,35,3452
2/23/2020,2200 - 2300,12,22,3454
2/23/2020,2300 - 0000,4,7,3455
2/23/2020,0600 - 0700,55,125,3438
2/23/2020,0700 - 0800,65,112,3439
2/23/2020,0800 - 0900,43,80,3440
2/23/2020,0900 - 1000,32,69,3441
2/23/2020,1000 - 1100,8,19,3442
2/23/2020,1100 - 1200,15,32,3443
2/23/2020,1200 - 1300,10,18,3444
2/23/2020,1300 - 1400,17,36,3445
2/23/2020,1400 - 1500,42,104,3446
2/23/2020,1500 - 1600,76,131,3447
2/23/2020,1600 - 1700,65,111,3448
2/23/2020,1700 - 1800,35,60,3449
2/23/2020,1900 - 2000,11,23,3451
2/23/2020,2000 - 2100,39,70,3452
2/23/2020,2100 - 2200,13,23,3453
2/24/2020,0000 - 0100,7,17,3456
2/24/2020,0900 - 1000,18,40,3465
2/24/2020,1100 - 1200,13,34,3467
2/24/2020,1200 - 1300,52,123,3468
2/24/2020,1300 - 1400,65,138,3469
2/24/2020,1400 - 1500,32,72,3470
2/24/2020,1500 - 1600,38,64,3471
2/24/2020,1600 - 1700,10,28,3472
2/24/2020,1700 - 1800,13,25,3473
2/24/2020,1800 - 1900,34,94,3474
2/24/2020,1900 - 2000,16,33,3475
2/24/2020,2000 - 2100,13,31,3476
2/24/2020,2200 - 2300,11,25,3478
2/24/2020,2300 - 0000,6,12,3479
2/24/2020,0500 - 0600,50,100,3461
2/24/2020,0600 - 0700,52,109,3462
2/24/2020,0700 - 0800,22,44,3463
2/24/2020,0800 - 0900,23,59,3464
2/24/2020,0900 - 1000,27,44,3465
2/24/2020,1000 - 1100,13,26,3466
2/24/2020,1200 - 1300,15,39,3468
2/24/2020,1300 - 1400,19,54,3469
2/24/2020,1400 - 1500,33,72,3470
2/24/2020,1500 - 1600,42,82,3471
2/24/2020,1600 - 1700,57,109,3472
2/24/2020,1700 - 1800,65,116,3473
2/24/2020,1800 - 1900,49,84,3474
2/24/2020,1900 - 2000,44,89,3475
2/24/2020,2000 - 2100,39,81,3476
2/24/2020,2100 - 2200,18,33,3477
2/25/2020,0000 - 0100,9,17,3480
2/25/2020,0900 - 1000,22,54,3489
2/25/2020,1100 - 1200,14,24,3491
2/25/2020,1200 - 1300,40,100,3492
2/25/2020,1300 - 1400,37,82,3493
2/25/2020,1500 - 1600,26,38,3495
2/25/2020,1700 - 1800,23,48,3497
2/25/2020,1800 - 1900,26,85,3498
2/25/2020,1900 - 2000,31,78,3499
2/25/2020,2000 - 2100,23,46,3500
2/25/2020,2100 - 2200,23,42,3501
2/25/2020,2300 - 0000,6,17,3503
2/25/2020,0500 - 0600,57,95,3485
2/25/2020,0600 - 0700,28,74,3486
2/25/2020,0700 - 0800,21,49,3487
2/25/2020,0800 - 0900,27,86,3488
2/25/2020,0900 - 1000,51,82,3489
2/25/2020,1000 - 1100,38,70,3490
2/25/2020,1100 - 1200,15,37,3491
2/25/2020,1200 - 1300,21,40,3492
2/25/2020,1300 - 1400,17,34,3493
2/25/2020,1400 - 1500,26,67,3494
2/25/2020,1500 - 1600,41,79,3495
2/25/2020,1600 - 1700,38,69,3496
2/25/2020,1700 - 1800,22,48,3497
2/25/2020,1800 - 1900,27,63,3498
2/25/2020,1900 - 2000,30,84,3499
2/25/2020,2000 - 2100,52,99,3500
2/26/2020,0000 - 0100,12,24,3504
2/26/2020,0900 - 1000,18,34,3513
2/26/2020,1100 - 1200,14,30,3515
2/26/2020,1200 - 1300,41,110,3516
2/26/2020,1300 - 1400,33,93,3517
2/26/2020,1400 - 1500,20,53,3518
2/26/2020,1500 - 1600,25,38,3519
2/26/2020,1600 - 1700,18,30,3520
2/26/2020,1700 - 1800,14,26,3521
2/26/2020,1800 - 1900,37,92,3522
2/26/2020,1900 - 2000,21,30,3523
2/26/2020,2000 - 2100,15,25,3524
2/26/2020,2100 - 2200,14,26,3525
2/26/2020,2200 - 2300,6,15,3526
2/26/2020,0500 - 0600,39,99,3509
2/26/2020,0600 - 0700,72,127,3510
2/26/2020,0700 - 0800,55,92,3511
2/26/2020,0800 - 0900,46,88,3512
2/26/2020,0900 - 1000,35,67,3513
2/26/2020,1100 - 1200,16,35,3515
2/26/2020,1200 - 1300,6,13,3516
2/26/2020,1300 - 1400,18,33,3517
2/26/2020,1400 - 1500,14,44,3518
2/26/2020,1500 - 1600,18,27,3519
2/26/2020,1600 - 1700,39,88,3520
2/26/2020,1700 - 1800,27,54,3521
2/26/2020,1800 - 1900,25,48,3522
2/26/2020,1900 - 2000,34,71,3523
2/26/2020,2000 - 2100,20,42,3524
2/26/2020,2100 - 2200,16,29,3525
2/27/2020,0000 - 0100,36,55,3528
2/27/2020,0800 - 0900,16,30,3536
2/27/2020,0900 - 1000,16,31,3537
2/27/2020,1100 - 1200,13,22,3539
2/27/2020,1200 - 1300,27,66,3540
2/27/2020,1300 - 1400,42,126,3541
2/27/2020,1400 - 1500,21,52,3542
2/27/2020,1500 - 1600,17,24,3543
2/27/2020,1600 - 1700,22,50,3544
2/27/2020,1800 - 1900,29,71,3546
2/27/2020,1900 - 2000,60,107,3547
2/27/2020,2000 - 2100,28,57,3548
2/27/2020,2100 - 2200,22,45,3549
2/27/2020,2200 - 2300,22,43,3550
2/27/2020,2300 - 0000,12,35,3551
2/27/2020,0500 - 0600,64,141,3533
2/27/2020,0600 - 0700,59,112,3534
2/27/2020,0800 - 0900,34,92,3536
2/27/2020,0900 - 1000,34,58,3537
2/27/2020,1000 - 1100,14,27,3538
2/27/2020,1100 - 1200,12,21,3539
2/27/2020,1200 - 1300,6,13,3540
2/27/2020,1300 - 1400,13,33,3541
2/27/2020,1400 - 1500,31,89,3542
2/27/2020,1500 - 1600,38,73,3543
2/27/2020,1600 - 1700,50,119,3544
2/27/2020,1700 - 1800,76,143,3545
2/27/2020,1800 - 1900,57,115,3546
2/27/2020,1900 - 2000,52,108,3547
2/27/2020,2000 - 2100,22,42,3548
2/27/2020,2100 - 2200,29,59,3549
2/28/2020,0000 - 0100,16,25,3552
2/28/2020,0900 - 1000,17,35,3561
2/28/2020,1100 - 1200,19,43,3563
2/28/2020,1200 - 1300,26,48,3564
2/28/2020,1300 - 1400,44,96,3565
2/28/2020,1400 - 1500,13,22,3566
2/28/2020,1600 - 1700,23,46,3568
2/28/2020,1700 - 1800,17,39,3569
2/28/2020,1800 - 1900,25,64,3570
2/28/2020,1900 - 2000,21,44,3571
2/28/2020,2000 - 2100,38,99,3572
2/28/2020,2100 - 2200,26,47,3573
2/28/2020,2300 - 0000,6,12,3575
2/28/2020,0500 - 0600,22,63,3557
2/28/2020,0600 - 0700,44,82,3558
2/28/2020,0700 - 0800,24,60,3559
2/28/2020,0800 - 0900,14,47,3560
2/28/2020,0900 - 1000,15,30,3561
2/28/2020,1100 - 1200,18,41,3563
2/28/2020,1200 - 1300,12,21,3564
2/28/2020,1300 - 1400,10,19,3565
2/28/2020,1400 - 1500,29,102,3566
2/28/2020,1500 - 1600,35,112,3567
2/28/2020,1600 - 1700,58,128,3568
2/28/2020,1700 - 1800,43,106,3569
2/28/2020,1800 - 1900,23,41,3570
2/28/2020,1900 - 2000,23,93,3571
2/28/2020,2000 - 2100,52,118,3572
2/28/2020,2100 - 2200,31,60,3573
2/29/2020,0000 - 0100,20,37,3576
2/29/2020,0900 - 1000,18,31,3585
2/29/2020,1100 - 1200,15,83,3587
2/29/2020,1200 - 1300,52,121,3588
2/29/2020,1300 - 1400,49,113,3589
2/29/2020,1400 - 1500,30,77,3590
2/29/2020,1500 - 1600,14,27,3591
2/29/2020,1600 - 1700,10,18,3592
2/29/2020,1700 - 1800,19,30,3593
2/29/2020,1800 - 1900,40,96,3594
2/29/2020,1900 - 2000,33,82,3595
2/29/2020,2100 - 2200,13,16,3597
2/29/2020,2200 - 2300,15,40,3598
2/29/2020,2300 - 0000,5,12,3599
2/29/2020,0500 - 0600,43,79,3581
2/29/2020,0600 - 0700,25,67,3582
2/29/2020,0700 - 0800,35,115,3583
2/29/2020,0800 - 0900,31,86,3584
2/29/2020,0900 - 1000,19,51,3585
2/29/2020,1000 - 1100,19,40,3586
2/29/2020,1100 - 1200,15,35,3587
2/29/2020,1200 - 1300,9,19,3588
2/29/2020,1300 - 1400,13,31,3589
2/29/2020,1400 - 1500,24,87,3590
2/29/2020,1500 - 1600,54,146,3591
2/29/2020,1600 - 1700,47,148,3592
2/29/2020,1700 - 1800,45,116,3593
2/29/2020,1800 - 1900,27,83,3594
2/29/2020,1900 - 2000,32,93,3595
2/29/2020,2000 - 2100,17,29,3596
2/29/2020,2100 - 2200,10,18,3597
3/1/2020,0000 - 0100,14,23,3600
3/1/2020,0900 - 1000,21,42,3609
3/1/2020,1100 - 1200,21,55,3611
3/1/2020,1200 - 1300,50,118,3612
3/1/2020,1300 - 1400,43,106,3613
3/1/2020,1400 - 1500,20,56,3614
3/1/2020,1500 - 1600,18,34,3615
3/1/2020,1700 - 1800,17,33,3617
3/1/2020,1800 - 1900,20,85,3618
3/1/2020,1900 - 2000,49,83,3619
3/1/2020,2000 - 2100,20,30,3620
3/1/2020,2200 - 2300,10,20,3622
3/1/2020,2300 - 0000,5,13,3623
3/1/2020,0500 - 0600,36,78,3605
3/1/2020,0600 - 0700,29,47,3606
3/1/2020,0700 - 0800,15,25,3607
3/1/2020,0800 - 0900,12,50,3608
3/1/2020,0900 - 1000,19,51,3609
3/1/2020,1000 - 1100,10,19,3610
3/1/2020,1100 - 1200,15,48,3611
3/1/2020,1200 - 1300,14,34,3612
3/1/2020,1300 - 1400,9,29,3613
3/1/2020,1400 - 1500,27,103,3614
3/1/2020,1500 - 1600,41,98,3615
3/1/2020,1600 - 1700,39,84,3616
3/1/2020,1700 - 1800,22,40,3617
3/1/2020,1800 - 1900,8,21,3618
3/1/2020,1900 - 2000,41,124,3619
3/1/2020,2000 - 2100,28,65,3620
3/1/2020,2200 - 2300,14,29,3622
3/2/2020,0000 - 0100,6,14,3624
3/2/2020,0900 - 1000,17,32,3633
3/2/2020,1000 - 1100,10,26,3634
3/2/2020,1100 - 1200,13,24,3635
3/2/2020,1200 - 1300,27,85,3636
3/2/2020,1300 - 1400,58,104,3637
3/2/2020,1400 - 1500,25,59,3638
3/2/2020,1600 - 1700,28,56,3640
3/2/2020,1700 - 1800,24,44,3641
3/2/2020,1800 - 1900,35,72,3642
3/2/2020,1900 - 2000,35,78,3643
3/2/2020,2000 - 2100,17,35,3644
3/2/2020,2100 - 2200,12,24,3645
3/2/2020,2200 - 2300,6,14,3646
3/2/2020,0500 - 0600,36,93,3629
3/2/2020,0600 - 0700,48,109,3630
