date,hour,Average Wait Time,Max WaitTime
2/12/2020,1000 - 1100,20,34
2/12/2020,1200 - 1300,18,41
2/12/2020,1300 - 1400,35,83
2/12/2020,1400 - 1500,58,110
2/12/2020,1600 - 1700,46,96
2/12/2020,1700 - 1800,17,45
2/12/2020,1800 - 1900,32,67
2/12/2020,1900 - 2000,39,58
2/12/2020,2000 - 2100,7,15
2/12/2020,2100 - 2200,15,29
2/13/2020,0000 - 0100,8,18
2/13/2020,0900 - 1000,25,48
2/13/2020,1100 - 1200,25,45
2/13/2020,1200 - 1300,19,43
2/13/2020,1300 - 1400,49,110
2/13/2020,1400 - 1500,35,70
2/13/2020,1500 - 1600,30,46
2/13/2020,1600 - 1700,29,70
2/13/2020,1700 - 1800,24,49
2/13/2020,1800 - 1900,21,44
2/13/2020,1900 - 2000,44,111
2/13/2020,2100 - 2200,17,34
2/13/2020,2200 - 2300,13,33
2/13/2020,0500 - 0600,70,114
2/13/2020,0600 - 0700,81,146
2/13/2020,0700 - 0800,67,121
2/13/2020,0800 - 0900,25,45
2/13/2020,0900 - 1000,30,56
2/13/2020,1000 - 1100,15,31
2/13/2020,1200 - 1300,15,33
2/13/2020,1300 - 1400,21,55
2/13/2020,1400 - 1500,30,61
2/13/2020,1500 - 1600,21,36
2/13/2020,1600 - 1700,25,67
2/13/2020,1700 - 1800,28,47
2/13/2020,1800 - 1900,17,34
2/13/2020,1900 - 2000,19,35
2/13/2020,2000 - 2100,18,33
2/14/2020,0000 - 0100,12,33
2/14/2020,0900 - 1000,36,67
2/14/2020,1100 - 1200,22,49
2/14/2020,1200 - 1300,45,100
2/14/2020,1300 - 1400,62,133
2/14/2020,1400 - 1500,61,107
2/14/2020,1500 - 1600,31,50
2/14/2020,1700 - 1800,36,80
2/14/2020,1800 - 1900,66,122
2/14/2020,1900 - 2000,90,123
2/14/2020,2000 - 2100,30,55
2/14/2020,2100 - 2200,12,29
2/14/2020,2200 - 2300,7,17
2/14/2020,2300 - 0000,30,52
2/14/2020,0500 - 0600,63,165
2/14/2020,0600 - 0700,67,154
2/14/2020,0700 - 0800,69,128
2/14/2020,0800 - 0900,55,91
2/14/2020,0900 - 1000,9,19
2/14/2020,1000 - 1100,11,22
2/14/2020,1100 - 1200,16,31
2/14/2020,1200 - 1300,17,36
2/14/2020,1300 - 1400,27,63
2/14/2020,1400 - 1500,52,110
2/14/2020,1500 - 1600,59,107
2/14/2020,1600 - 1700,79,124
2/14/2020,1700 - 1800,23,62
2/14/2020,1800 - 1900,41,80
2/14/2020,1900 - 2000,72,123
2/14/2020,2000 - 2100,81,116
2/14/2020,2100 - 2200,37,51
2/15/2020,0900 - 1000,33,60
2/15/2020,1100 - 1200,17,29
2/15/2020,1200 - 1300,36,91
2/15/2020,1300 - 1400,59,120
2/15/2020,1400 - 1500,66,105
2/15/2020,1500 - 1600,31,55
2/15/2020,1600 - 1700,11,14
2/15/2020,1800 - 1900,40,88
2/15/2020,1900 - 2000,62,92
2/15/2020,2000 - 2100,19,43
2/15/2020,2100 - 2200,27,53
2/15/2020,2300 - 0000,7,12
2/15/2020,0500 - 0600,69,129
2/15/2020,0600 - 0700,94,179
2/15/2020,0700 - 0800,82,137
2/15/2020,0800 - 0900,76,106
2/15/2020,0900 - 1000,65,86
2/15/2020,1000 - 1100,22,41
2/15/2020,1100 - 1200,28,60
2/15/2020,1200 - 1300,25,57
2/15/2020,1300 - 1400,32,61
2/15/2020,1400 - 1500,37,80
2/15/2020,1500 - 1600,49,74
2/15/2020,1600 - 1700,23,45
2/15/2020,1700 - 1800,13,24
2/15/2020,1800 - 1900,22,42
2/15/2020,1900 - 2000,40,81
2/15/2020,2000 - 2100,25,42
2/15/2020,2100 - 2200,11,22
2/16/2020,0000 - 0100,15,27
2/16/2020,0900 - 1000,24,47
2/16/2020,1100 - 1200,28,66
2/16/2020,1200 - 1300,49,108
2/16/2020,1300 - 1400,62,127
2/16/2020,1400 - 1500,0,0
2/16/2020,1500 - 1600,54,80
2/16/2020,1600 - 1700,20,40
2/16/2020,1700 - 1800,20,38
2/16/2020,1800 - 1900,41,97
2/16/2020,1900 - 2000,34,94
2/16/2020,2100 - 2200,13,22
2/16/2020,2200 - 2300,6,19
2/16/2020,0500 - 0600,28,39
2/16/2020,0600 - 0700,51,112
2/16/2020,0700 - 0800,31,64
2/16/2020,0800 - 0900,64,146
2/16/2020,0900 - 1000,57,88
2/16/2020,1000 - 1100,53,79
2/16/2020,1100 - 1200,41,91
2/16/2020,1200 - 1300,32,51
2/16/2020,1300 - 1400,6,13
2/16/2020,1400 - 1500,56,119
2/16/2020,1500 - 1600,96,142
2/16/2020,1600 - 1700,74,126
2/16/2020,1700 - 1800,39,66
2/16/2020,1800 - 1900,15,36
2/16/2020,1900 - 2000,28,67
2/16/2020,2000 - 2100,55,117
2/16/2020,2100 - 2200,50,89
2/17/2020,0000 - 0100,7,17
2/17/2020,0800 - 0900,35,50
2/17/2020,0900 - 1000,28,46
2/17/2020,1100 - 1200,16,38
2/17/2020,1200 - 1300,16,26
2/17/2020,1300 - 1400,33,77
2/17/2020,1500 - 1600,15,27
2/17/2020,1600 - 1700,21,36
2/17/2020,1700 - 1800,23,72
2/17/2020,1800 - 1900,31,76
2/17/2020,1900 - 2000,25,50
2/17/2020,2000 - 2100,8,11
2/17/2020,2100 - 2200,12,31
2/17/2020,2200 - 2300,9,19
2/17/2020,0500 - 0600,73,122
2/17/2020,0600 - 0700,63,120
2/17/2020,0700 - 0800,39,71
2/17/2020,0800 - 0900,23,47
2/17/2020,0900 - 1000,35,58
2/17/2020,1000 - 1100,21,50
2/17/2020,1100 - 1200,15,32
2/17/2020,1200 - 1300,19,36
2/17/2020,1300 - 1400,16,39
2/17/2020,1400 - 1500,37,81
2/17/2020,1500 - 1600,57,80
2/17/2020,1600 - 1700,39,92
2/17/2020,1700 - 1800,22,73
2/17/2020,1800 - 1900,22,48
2/17/2020,1900 - 2000,17,37
2/17/2020,2000 - 2100,13,23
2/17/2020,2100 - 2200,11,23
2/18/2020,0000 - 0100,10,17
2/18/2020,0900 - 1000,18,47
2/18/2020,1000 - 1100,15,31
2/18/2020,1100 - 1200,18,47
2/18/2020,1200 - 1300,25,63
2/18/2020,1300 - 1400,27,76
2/18/2020,1400 - 1500,20,34
2/18/2020,1500 - 1600,15,28
2/18/2020,1600 - 1700,17,30
2/18/2020,1700 - 1800,26,69
2/18/2020,1800 - 1900,25,56
2/18/2020,2000 - 2100,34,88
2/18/2020,2100 - 2200,15,46
2/18/2020,2300 - 0000,9,19
2/18/2020,0500 - 0600,42,84
2/18/2020,0600 - 0700,53,102
2/18/2020,0700 - 0800,35,67
2/18/2020,0800 - 0900,56,114
2/18/2020,0900 - 1000,41,66
2/18/2020,1000 - 1100,38,64
2/18/2020,1100 - 1200,32,53
2/18/2020,1200 - 1300,23,49
2/18/2020,1300 - 1400,30,79
2/18/2020,1400 - 1500,60,109
2/18/2020,1500 - 1600,27,48
2/18/2020,1600 - 1700,52,105
2/18/2020,1700 - 1800,17,29
2/18/2020,1800 - 1900,21,38
2/18/2020,1900 - 2000,31,75
2/18/2020,2000 - 2100,19,34
2/18/2020,2100 - 2200,18,30
2/19/2020,0000 - 0100,11,22
2/19/2020,0900 - 1000,27,49
2/19/2020,1100 - 1200,23,58
2/19/2020,1200 - 1300,48,97
2/19/2020,1300 - 1400,63,117
2/19/2020,1600 - 1700,33,64
2/19/2020,1700 - 1800,14,38
2/19/2020,1800 - 1900,23,63
2/19/2020,1900 - 2000,19,51
2/19/2020,2000 - 2100,19,40
2/19/2020,2100 - 2200,11,24
2/19/2020,2200 - 2300,9,24
2/19/2020,2300 - 0000,13,28
2/19/2020,0500 - 0600,38,84
2/19/2020,0600 - 0700,52,104
2/19/2020,0700 - 0800,57,99
2/19/2020,0800 - 0900,37,80
2/19/2020,0900 - 1000,51,75
2/19/2020,1000 - 1100,17,42
2/19/2020,1200 - 1300,6,12
2/19/2020,1300 - 1400,14,31
2/19/2020,1400 - 1500,22,55
2/19/2020,1500 - 1600,19,38
2/19/2020,1600 - 1700,48,110
2/19/2020,1700 - 1800,41,47
2/19/2020,1800 - 1900,28,48
2/19/2020,1900 - 2000,17,34
2/19/2020,2000 - 2100,15,38
2/20/2020,0900 - 1000,22,46
2/20/2020,1100 - 1200,19,42
2/20/2020,1200 - 1300,30,62
2/20/2020,1300 - 1400,44,85
2/20/2020,1400 - 1500,34,73
2/20/2020,1500 - 1600,16,28
2/20/2020,1600 - 1700,45,83
2/20/2020,1700 - 1800,26,57
2/20/2020,1800 - 1900,47,111
2/20/2020,1900 - 2000,28,95
2/20/2020,2000 - 2100,37,72
2/20/2020,2100 - 2200,31,61
2/20/2020,2200 - 2300,12,37
2/20/2020,0500 - 0600,77,165
2/20/2020,0600 - 0700,112,152
2/20/2020,0700 - 0800,78,132
2/20/2020,0800 - 0900,49,90
2/20/2020,0900 - 1000,37,59
2/20/2020,1000 - 1100,19,40
2/20/2020,1100 - 1200,15,27
2/20/2020,1200 - 1300,11,21
2/20/2020,1300 - 1400,25,60
2/20/2020,1400 - 1500,49,92
2/20/2020,1500 - 1600,48,80
2/20/2020,1600 - 1700,43,83
2/20/2020,1700 - 1800,30,58
2/20/2020,1800 - 1900,20,44
2/20/2020,1900 - 2000,34,76
2/20/2020,2000 - 2100,43,79
2/20/2020,2100 - 2200,17,33
2/21/2020,0000 - 0100,6,16
2/21/2020,0900 - 1000,26,51
2/21/2020,1100 - 1200,22,39
2/21/2020,1200 - 1300,54,137
2/21/2020,1300 - 1400,42,115
2/21/2020,1600 - 1700,30,66
2/21/2020,1700 - 1800,24,47
2/21/2020,1800 - 1900,63,113
2/21/2020,1900 - 2000,54,81
2/21/2020,2000 - 2100,10,25
2/21/2020,2200 - 2300,8,25
2/21/2020,2300 - 0000,27,43
2/21/2020,0500 - 0600,37,57
2/21/2020,0600 - 0700,25,50
2/21/2020,0700 - 0800,33,71
2/21/2020,0800 - 0900,53,85
2/21/2020,0900 - 1000,25,45
2/21/2020,1000 - 1100,36,70
2/21/2020,1100 - 1200,38,56
2/21/2020,1200 - 1300,9,18
2/21/2020,1300 - 1400,50,108
2/21/2020,1400 - 1500,86,144
2/21/2020,1500 - 1600,100,178
2/21/2020,1600 - 1700,118,165
2/21/2020,1700 - 1800,11,16
2/21/2020,1800 - 1900,47,93
2/21/2020,1900 - 2000,33,57
2/21/2020,2000 - 2100,69,119
2/21/2020,2100 - 2200,21,31
2/22/2020,0800 - 0900,22,46
2/22/2020,0900 - 1000,40,72
2/22/2020,1100 - 1200,20,50
2/22/2020,1200 - 1300,28,48
2/22/2020,1300 - 1400,34,83
2/22/2020,1400 - 1500,9,21
2/22/2020,1500 - 1600,0,0
2/22/2020,1600 - 1700,10,12
2/22/2020,1700 - 1800,20,54
2/22/2020,1800 - 1900,54,87
2/22/2020,1900 - 2000,17,53
2/22/2020,2000 - 2100,22,68
2/22/2020,2100 - 2200,25,48
2/22/2020,2200 - 2300,11,29
2/22/2020,0500 - 0600,60,132
2/22/2020,0600 - 0700,73,133
2/22/2020,0700 - 0800,79,132
2/22/2020,0800 - 0900,43,92
2/22/2020,0900 - 1000,54,98
2/22/2020,1000 - 1100,14,27
2/22/2020,1100 - 1200,23,52
2/22/2020,1200 - 1300,28,61
2/22/2020,1300 - 1400,23,45
2/22/2020,1400 - 1500,34,66
2/22/2020,1500 - 1600,51,74
2/22/2020,1600 - 1700,22,38
2/22/2020,1700 - 1800,39,86
2/22/2020,1900 - 2000,17,36
2/22/2020,2000 - 2100,21,43
2/22/2020,2100 - 2200,6,17
2/23/2020,0000 - 0100,7,11
2/23/2020,0900 - 1000,27,50
2/23/2020,1100 - 1200,17,41
2/23/2020,1200 - 1300,44,130
2/23/2020,1300 - 1400,62,132
2/23/2020,1400 - 1500,45,97
2/23/2020,1500 - 1600,23,48
2/23/2020,1600 - 1700,24,46
2/23/2020,1700 - 1800,16,40
2/23/2020,1800 - 1900,43,94
2/23/2020,1900 - 2000,35,77
2/23/2020,2000 - 2100,22,35
2/23/2020,2200 - 2300,12,22
2/23/2020,2300 - 0000,4,7
2/23/2020,0600 - 0700,55,125
2/23/2020,0700 - 0800,65,112
2/23/2020,0800 - 0900,43,80
2/23/2020,0900 - 1000,32,69
2/23/2020,1000 - 1100,8,19
2/23/2020,1100 - 1200,15,32
2/23/2020,1200 - 1300,10,18
2/23/2020,1300 - 1400,17,36
2/23/2020,1400 - 1500,42,104
2/23/2020,1500 - 1600,76,131
2/23/2020,1600 - 1700,65,111
2/23/2020,1700 - 1800,35,60
2/23/2020,1900 - 2000,11,23
2/23/2020,2000 - 2100,39,70
2/23/2020,2100 - 2200,13,23
2/24/2020,0000 - 0100,7,17
2/24/2020,0900 - 1000,18,40
2/24/2020,1100 - 1200,13,34
2/24/2020,1200 - 1300,52,123
2/24/2020,1300 - 1400,65,138
2/24/2020,1400 - 1500,32,72
2/24/2020,1500 - 1600,38,64
2/24/2020,1600 - 1700,10,28
2/24/2020,1700 - 1800,13,25
2/24/2020,1800 - 1900,34,94
2/24/2020,1900 - 2000,16,33
2/24/2020,2000 - 2100,13,31
2/24/2020,2200 - 2300,11,25
2/24/2020,2300 - 0000,6,12
2/24/2020,0500 - 0600,50,100
2/24/2020,0600 - 0700,52,109
2/24/2020,0700 - 0800,22,44
2/24/2020,0800 - 0900,23,59
2/24/2020,0900 - 1000,27,44
2/24/2020,1000 - 1100,13,26
2/24/2020,1200 - 1300,15,39
2/24/2020,1300 - 1400,19,54
2/24/2020,1400 - 1500,33,72
2/24/2020,1500 - 1600,42,82
2/24/2020,1600 - 1700,57,109
2/24/2020,1700 - 1800,65,116
2/24/2020,1800 - 1900,49,84
2/24/2020,1900 - 2000,44,89
2/24/2020,2000 - 2100,39,81
2/24/2020,2100 - 2200,18,33
2/25/2020,0000 - 0100,9,17
2/25/2020,0900 - 1000,22,54
2/25/2020,1100 - 1200,14,24
2/25/2020,1200 - 1300,40,100
2/25/2020,1300 - 1400,37,82
2/25/2020,1500 - 1600,26,38
2/25/2020,1700 - 1800,23,48
2/25/2020,1800 - 1900,26,85
2/25/2020,1900 - 2000,31,78
2/25/2020,2000 - 2100,23,46
2/25/2020,2100 - 2200,23,42
2/25/2020,2300 - 0000,6,17
2/25/2020,0500 - 0600,57,95
2/25/2020,0600 - 0700,28,74
2/25/2020,0700 - 0800,21,49
2/25/2020,0800 - 0900,27,86
2/25/2020,0900 - 1000,51,82
2/25/2020,1000 - 1100,38,70
2/25/2020,1100 - 1200,15,37
2/25/2020,1200 - 1300,21,40
2/25/2020,1300 - 1400,17,34
2/25/2020,1400 - 1500,26,67
2/25/2020,1500 - 1600,41,79
2/25/2020,1600 - 1700,38,69
2/25/2020,1700 - 1800,22,48
2/25/2020,1800 - 1900,27,63
2/25/2020,1900 - 2000,30,84
2/25/2020,2000 - 2100,52,99
2/26/2020,0000 - 0100,12,24
2/26/2020,0900 - 1000,18,34
2/26/2020,1100 - 1200,14,30
2/26/2020,1200 - 1300,41,110
2/26/2020,1300 - 1400,33,93
2/26/2020,1400 - 1500,20,53
2/26/2020,1500 - 1600,25,38
2/26/2020,1600 - 1700,18,30
2/26/2020,1700 - 1800,14,26
2/26/2020,1800 - 1900,37,92
2/26/2020,1900 - 2000,21,30
2/26/2020,2000 - 2100,15,25
2/26/2020,2100 - 2200,14,26
2/26/2020,2200 - 2300,6,15
2/26/2020,0500 - 0600,39,99
2/26/2020,0600 - 0700,72,127
2/26/2020,0700 - 0800,55,92
2/26/2020,0800 - 0900,46,88
2/26/2020,0900 - 1000,35,67
2/26/2020,1100 - 1200,16,35
2/26/2020,1200 - 1300,6,13
2/26/2020,1300 - 1400,18,33
2/26/2020,1400 - 1500,14,44
2/26/2020,1500 - 1600,18,27
2/26/2020,1600 - 1700,39,88
2/26/2020,1700 - 1800,27,54
2/26/2020,1800 - 1900,25,48
2/26/2020,1900 - 2000,34,71
2/26/2020,2000 - 2100,20,42
2/26/2020,2100 - 2200,16,29
2/27/2020,0000 - 0100,36,55
2/27/2020,0800 - 0900,16,30
2/27/2020,0900 - 1000,16,31
2/27/2020,1100 - 1200,13,22
2/27/2020,1200 - 1300,27,66
2/27/2020,1300 - 1400,42,126
2/27/2020,1400 - 1500,21,52
2/27/2020,1500 - 1600,17,24
2/27/2020,1600 - 1700,22,50
2/27/2020,1800 - 1900,29,71
2/27/2020,1900 - 2000,60,107
2/27/2020,2000 - 2100,28,57
2/27/2020,2100 - 2200,22,45
2/27/2020,2200 - 2300,22,43
2/27/2020,2300 - 0000,12,35
2/27/2020,0500 - 0600,64,141
2/27/2020,0600 - 0700,59,112
2/27/2020,0800 - 0900,34,92
2/27/2020,0900 - 1000,34,58
2/27/2020,1000 - 1100,14,27
2/27/2020,1100 - 1200,12,21
2/27/2020,1200 - 1300,6,13
2/27/2020,1300 - 1400,13,33
2/27/2020,1400 - 1500,31,89
2/27/2020,1500 - 1600,38,73
2/27/2020,1600 - 1700,50,119
2/27/2020,1700 - 1800,76,143
2/27/2020,1800 - 1900,57,115
2/27/2020,1900 - 2000,52,108
2/27/2020,2000 - 2100,22,42
2/27/2020,2100 - 2200,29,59
2/28/2020,0000 - 0100,16,25
2/28/2020,0900 - 1000,17,35
2/28/2020,1100 - 1200,19,43
2/28/2020,1200 - 1300,26,48
2/28/2020,1300 - 1400,44,96
2/28/2020,1400 - 1500,13,22
2/28/2020,1600 - 1700,23,46
2/28/2020,1700 - 1800,17,39
2/28/2020,1800 - 1900,25,64
2/28/2020,1900 - 2000,21,44
2/28/2020,2000 - 2100,38,99
2/28/2020,2100 - 2200,26,47
2/28/2020,2300 - 0000,6,12
2/28/2020,0500 - 0600,22,63
2/28/2020,0600 - 0700,44,82
2/28/2020,0700 - 0800,24,60
2/28/2020,0800 - 0900,14,47
2/28/2020,0900 - 1000,15,30
2/28/2020,1100 - 1200,18,41
2/28/2020,1200 - 1300,12,21
2/28/2020,1300 - 1400,10,19
2/28/2020,1400 - 1500,29,102
2/28/2020,1500 - 1600,35,112
2/28/2020,1600 - 1700,58,128
2/28/2020,1700 - 1800,43,106
2/28/2020,1800 - 1900,23,41
2/28/2020,1900 - 2000,23,93
2/28/2020,2000 - 2100,52,118
2/28/2020,2100 - 2200,31,60
2/29/2020,0000 - 0100,20,37
2/29/2020,0900 - 1000,18,31
2/29/2020,1100 - 1200,15,83
2/29/2020,1200 - 1300,52,121
2/29/2020,1300 - 1400,49,113
2/29/2020,1400 - 1500,30,77
2/29/2020,1500 - 1600,14,27
2/29/2020,1600 - 1700,10,18
2/29/2020,1700 - 1800,19,30
2/29/2020,1800 - 1900,40,96
2/29/2020,1900 - 2000,33,82
2/29/2020,2100 - 2200,13,16
2/29/2020,2200 - 2300,15,40
2/29/2020,2300 - 0000,5,12
2/29/2020,0500 - 0600,43,79
2/29/2020,0600 - 0700,25,67
2/29/2020,0700 - 0800,35,115
2/29/2020,0800 - 0900,31,86
2/29/2020,0900 - 1000,19,51
2/29/2020,1000 - 1100,19,40
2/29/2020,1100 - 1200,15,35
2/29/2020,1200 - 1300,9,19
2/29/2020,1300 - 1400,13,31
2/29/2020,1400 - 1500,24,87
2/29/2020,1500 - 1600,54,146
2/29/2020,1600 - 1700,47,148
2/29/2020,1700 - 1800,45,116
2/29/2020,1800 - 1900,27,83
2/29/2020,1900 - 2000,32,93
2/29/2020,2000 - 2100,17,29
2/29/2020,2100 - 2200,10,18
3/1/2020,0000 - 0100,14,23
3/1/2020,0900 - 1000,21,42
3/1/2020,1100 - 1200,21,55
3/1/2020,1200 - 1300,50,118
3/1/2020,1300 - 1400,43,106
3/1/2020,1400 - 1500,20,56
3/1/2020,1500 - 1600,18,34
3/1/2020,1700 - 1800,17,33
3/1/2020,1800 - 1900,20,85
3/1/2020,1900 - 2000,49,83
3/1/2020,2000 - 2100,20,30
3/1/2020,2200 - 2300,10,20
3/1/2020,2300 - 0000,5,13
3/1/2020,0500 - 0600,36,78
3/1/2020,0600 - 0700,29,47
3/1/2020,0700 - 0800,15,25
3/1/2020,0800 - 0900,12,50
3/1/2020,0900 - 1000,19,51
3/1/2020,1000 - 1100,10,19
3/1/2020,1100 - 1200,15,48
3/1/2020,1200 - 1300,14,34
3/1/2020,1300 - 1400,9,29
3/1/2020,1400 - 1500,27,103
3/1/2020,1500 - 1600,41,98
3/1/2020,1600 - 1700,39,84
3/1/2020,1700 - 1800,22,40
3/1/2020,1800 - 1900,8,21
3/1/2020,1900 - 2000,41,124
3/1/2020,2000 - 2100,28,65
3/1/2020,2200 - 2300,14,29
3/2/2020,0000 - 0100,6,14
3/2/2020,0900 - 1000,17,32
3/2/2020,1000 - 1100,10,26
3/2/2020,1100 - 1200,13,24
3/2/2020,1200 - 1300,27,85
3/2/2020,1300 - 1400,58,104
3/2/2020,1400 - 1500,25,59
3/2/2020,1600 - 1700,28,56
3/2/2020,1700 - 1800,24,44
3/2/2020,1800 - 1900,35,72
3/2/2020,1900 - 2000,35,78
3/2/2020,2000 - 2100,17,35
3/2/2020,2100 - 2200,12,24
3/2/2020,2200 - 2300,6,14
3/2/2020,0500 - 0600,36,93
3/2/2020,0600 - 0700,48,109
3/2/2020,0700 - 0800,32,60
3/2/2020,0800 - 0900,15,39
3/2/2020,0900 - 1000,10,24
3/2/2020,1000 - 1100,8,16
3/2/2020,1100 - 1200,17,35
3/2/2020,1200 - 1300,6,16
3/2/2020,1300 - 1400,12,34
3/2/2020,1400 - 1500,21,54
3/2/2020,1500 - 1600,21,58
3/2/2020,1600 - 1700,36,82
3/2/2020,1700 - 1800,15,43
3/2/2020,1800 - 1900,17,34
3/2/2020,1900 - 2000,21,80
3/2/2020,2000 - 2100,24,70
3/3/2020,0000 - 0100,11,18
3/3/2020,0900 - 1000,19,38
3/3/2020,1000 - 1100,8,18
3/3/2020,1100 - 1200,14,43
3/3/2020,1200 - 1300,23,41
3/3/2020,1300 - 1400,33,83
3/3/2020,1500 - 1600,6,15
3/3/2020,1600 - 1700,20,34
3/3/2020,1800 - 1900,18,61
3/3/2020,1900 - 2000,32,57
3/3/2020,2000 - 2100,17,54
3/3/2020,2100 - 2200,15,30
3/3/2020,2200 - 2300,9,17
3/3/2020,0500 - 0600,31,84
3/3/2020,0600 - 0700,36,93
3/3/2020,0700 - 0800,23,63
3/3/2020,0800 - 0900,13,36
3/3/2020,0900 - 1000,8,16
3/3/2020,1000 - 1100,14,28
3/3/2020,1100 - 1200,7,15
3/3/2020,1200 - 1300,2,8
3/3/2020,1300 - 1400,16,32
3/3/2020,1400 - 1500,11,37
3/3/2020,1500 - 1600,14,69
3/3/2020,1600 - 1700,46,135
3/3/2020,1700 - 1800,24,65
3/3/2020,1800 - 1900,23,53
3/3/2020,1900 - 2000,20,41
3/3/2020,2000 - 2100,36,97
3/3/2020,2100 - 2200,18,33
3/4/2020,0000 - 0100,10,22
3/4/2020,0900 - 1000,14,21
3/4/2020,1100 - 1200,15,45
3/4/2020,1200 - 1300,46,95
3/4/2020,1300 - 1400,72,119
3/4/2020,1400 - 1500,43,68
3/4/2020,1500 - 1600,12,22
3/4/2020,1600 - 1700,13,35
3/4/2020,1700 - 1800,13,25
3/4/2020,1800 - 1900,21,57
3/4/2020,1900 - 2000,17,39
3/4/2020,2000 - 2100,21,43
3/4/2020,2100 - 2200,30,56
3/4/2020,2300 - 0000,10,23
3/4/2020,0500 - 0600,27,89
3/4/2020,0600 - 0700,40,97
3/4/2020,0700 - 0800,28,87
3/4/2020,0800 - 0900,11,31
3/4/2020,0900 - 1000,12,28
3/4/2020,1000 - 1100,16,39
3/4/2020,1100 - 1200,9,17
3/4/2020,1200 - 1300,7,17
3/4/2020,1300 - 1400,12,31
3/4/2020,1400 - 1500,23,66
3/4/2020,1500 - 1600,17,41
3/4/2020,1600 - 1700,16,39
3/4/2020,1700 - 1800,31,69
3/4/2020,1800 - 1900,27,52
3/4/2020,1900 - 2000,28,79
3/4/2020,2000 - 2100,13,49
3/5/2020,1000 - 1100,13,29
3/5/2020,1100 - 1200,12,19
3/5/2020,1200 - 1300,21,48
3/5/2020,1300 - 1400,29,72
3/5/2020,1400 - 1500,18,35
3/5/2020,1500 - 1600,15,30
3/5/2020,1600 - 1700,22,70
3/5/2020,1800 - 1900,57,132
3/5/2020,1900 - 2000,21,96
3/5/2020,2100 - 2200,13,28
3/5/2020,2200 - 2300,16,37
3/5/2020,2300 - 0000,15,29
3/5/2020,0500 - 0600,35,93
3/5/2020,0600 - 0700,23,43
3/5/2020,0700 - 0800,19,65
3/5/2020,0800 - 0900,30,69
3/5/2020,0900 - 1000,10,22
3/5/2020,1000 - 1100,15,31
3/5/2020,1100 - 1200,11,23
3/5/2020,1200 - 1300,15,33
3/5/2020,1300 - 1400,17,30
3/5/2020,1500 - 1600,38,114
3/5/2020,1600 - 1700,32,80
3/5/2020,1800 - 1900,33,113
3/5/2020,1900 - 2000,22,55
3/5/2020,2000 - 2100,21,41
3/5/2020,2100 - 2200,10,18
3/6/2020,1100 - 1200,21,55
3/6/2020,1200 - 1300,27,51
3/6/2020,1300 - 1400,46,97
3/6/2020,1400 - 1500,39,79
3/6/2020,1500 - 1600,26,49
3/6/2020,1600 - 1700,30,60
3/6/2020,1700 - 1800,18,33
3/6/2020,1800 - 1900,34,77
3/6/2020,1900 - 2000,28,69
3/6/2020,2000 - 2100,18,28
3/6/2020,2100 - 2200,9,20
3/6/2020,2300 - 0000,16,35
3/6/2020,0500 - 0600,32,74
3/6/2020,0600 - 0700,47,80
3/6/2020,0800 - 0900,15,48
3/6/2020,0900 - 1000,11,29
3/6/2020,1000 - 1100,14,28
3/6/2020,1100 - 1200,11,24
3/6/2020,1200 - 1300,7,17
3/6/2020,1300 - 1400,15,41
3/6/2020,1400 - 1500,13,29
3/6/2020,1500 - 1600,20,79
3/6/2020,1600 - 1700,32,88
3/6/2020,1700 - 1800,45,87
3/6/2020,1900 - 2000,39,106
3/6/2020,2000 - 2100,44,100
3/6/2020,2100 - 2200,23,48
3/7/2020,1100 - 1200,16,38
3/7/2020,1200 - 1300,29,57
3/7/2020,1300 - 1400,40,79
3/7/2020,1400 - 1500,24,52
3/7/2020,1500 - 1600,9,11
3/7/2020,1700 - 1800,13,23
3/7/2020,1800 - 1900,24,60
3/7/2020,1900 - 2000,21,61
3/7/2020,2100 - 2200,7,29
3/7/2020,2200 - 2300,9,19
3/7/2020,0500 - 0600,28,75
3/7/2020,0600 - 0700,50,102
3/7/2020,0700 - 0800,14,32
3/7/2020,0800 - 0900,10,24
3/7/2020,1000 - 1100,10,21
3/7/2020,1100 - 1200,8,16
3/7/2020,1200 - 1300,10,18
3/7/2020,1300 - 1400,14,31
3/7/2020,1400 - 1500,19,88
3/7/2020,1500 - 1600,31,91
3/7/2020,1600 - 1700,32,110
3/7/2020,1700 - 1800,37,126
3/7/2020,1800 - 1900,15,34
3/7/2020,1900 - 2000,29,83
3/7/2020,2000 - 2100,20,37
3/7/2020,2100 - 2200,15,25
3/8/2020,0000 - 0100,7,15
3/8/2020,0100 - 0200,9,17
3/8/2020,1200 - 1300,14,33
3/8/2020,1300 - 1400,20,38
3/8/2020,1400 - 1500,37,63
3/8/2020,1500 - 1600,13,33
3/8/2020,1600 - 1700,18,31
3/8/2020,1700 - 1800,27,46
3/8/2020,1800 - 1900,15,32
3/8/2020,1900 - 2000,21,72
3/8/2020,2000 - 2100,28,65
3/8/2020,2200 - 2300,8,15
3/8/2020,0500 - 0600,36,72
3/8/2020,0600 - 0700,14,52
3/8/2020,0700 - 0800,35,55
3/8/2020,0800 - 0900,24,41
3/8/2020,0900 - 1000,14,38
3/8/2020,1000 - 1100,13,21
3/8/2020,1100 - 1200,13,27
3/8/2020,1200 - 1300,9,22
